repo_id,repo_name,month,cumulative_stars,cumulative_forks,monthly_downloads,new_issues,new_pull_requests,monthly_commits,star_growth_rate
R00731,llmforge,2024-04,3148,674,4643,17,0,38,-0.0132
R00731,llmforge,2024-05,3407,590,5379,18,1,35,0.0982
R00731,llmforge,2024-05,3761,606,2659,22,0,32,0.0872
R00731,llmforge,2024-06,3935,262,6800,21,1,22,0.1163
R00731,llmforge,2024-07,4243,768,3371,21,0,27,0.0541
R00731,llmforge,2024-08,4355,1095,8096,14,2,37,0.0653
R00731,llmforge,2024-09,4673,420,3706,10,2,41,0.1351
R00731,llmforge,2024-10,5310,471,9216,19,1,38,0.1112
R00731,llmforge,2024-11,5476,383,4637,26,1,24,0.0287
R00731,llmforge,2024-12,5620,1509,6939,20,2,33,0.1047
R00731,llmforge,2025-01,6263,669,11757,15,1,44,0.071
R00731,llmforge,2025-02,6656,1296,11891,25,0,33,0.1221
R00731,llmforge,2025-03,6584,587,3796,27,3,34,0.0394
R00731,llmforge,2025-04,6894,384,11962,16,0,30,0.107
R00731,llmforge,2025-05,6474,961,9398,14,1,36,0.0204
R00731,llmforge,2025-06,6964,418,5290,22,0,26,0.0367
R00731,llmforge,2025-07,7162,556,15085,14,1,34,0.0683
R00731,llmforge,2025-08,7747,1061,13573,21,1,48,0.0493
R00900,IDPVR,2024-04,3148,636,11344,5,3,15,0.1127
R00900,IDPVR,2024-05,3449,867,3151,3,8,19,0.0051
R00900,IDPVR,2024-05,3631,305,4804,3,7,21,0.0155
R00900,IDPVR,2024-06,4065,1076,15413,3,13,16,0.0688
R00900,IDPVR,2024-07,4411,276,14186,7,6,12,-0.0004
R00900,IDPVR,2024-08,4420,860,8090,3,7,17,0.0055
R00900,IDPVR,2024-09,4984,415,6093,5,10,23,-0.0009
R00900,IDPVR,2024-10,5022,481,11798,7,11,17,0.117
R00900,IDPVR,2024-11,5671,798,7832,9,8,18,0.1331
R00900,IDPVR,2024-12,5296,426,5271,6,4,18,0.0155
R00900,IDPVR,2025-01,6030,466,16007,5,9,19,0.0681
R00900,IDPVR,2025-02,5787,1648,12561,6,5,9,0.0069
R00900,IDPVR,2025-03,6229,1771,20036,2,13,12,0.0518
R00900,IDPVR,2025-04,6457,454,30664,8,9,20,0.1113
R00900,IDPVR,2025-05,7466,954,23815,11,12,15,-0.018
R00900,IDPVR,2025-06,7269,986,30706,8,4,19,-0.0178
R00900,IDPVR,2025-07,7925,654,27490,4,11,12,0.148
R00900,IDPVR,2025-08,8577,1953,34345,3,3,14,0.0162
R00837,WITZC,2024-04,3130,351,19855,4,3,1,0.0355
R00837,WITZC,2024-05,3382,943,8814,8,3,2,0.1047
R00837,WITZC,2024-05,3629,292,13328,11,6,1,0.0367
R00837,WITZC,2024-06,3955,489,13950,12,4,2,0.0498
R00837,WITZC,2024-07,4171,526,25734,5,2,2,0.0832
R00837,WITZC,2024-08,4513,396,8559,11,6,1,0.0672
R00837,WITZC,2024-09,4798,1419,39008,11,0,3,0.0368
R00837,WITZC,2024-10,4856,893,35969,7,1,1,0.0411
R00837,WITZC,2024-11,5225,1265,15084,13,0,4,0.0752
R00837,WITZC,2024-12,5392,668,41244,11,2,2,0.0617
R00837,WITZC,2025-01,6206,1181,45172,14,1,1,0.1137
R00837,WITZC,2025-02,5769,516,26703,11,7,4,0.0862
R00837,WITZC,2025-03,6536,1653,15345,11,1,2,0.0816
R00837,WITZC,2025-04,6257,1359,24639,11,5,2,0.073
R00837,WITZC,2025-05,7165,947,27590,6,3,0,0.1354
R00837,WITZC,2025-06,7779,1275,16713,8,0,4,0.1357
R00837,WITZC,2025-07,8010,1167,20983,10,1,2,0.0539
R00837,WITZC,2025-08,8022,1460,15432,7,4,2,0.0936
R01064,gradforge,2024-04,3087,251,11942,6,7,74,0.062
R01064,gradforge,2024-05,3373,318,9922,3,0,72,0.0848
R01064,gradforge,2024-05,3550,880,6012,4,4,79,0.0503
R01064,gradforge,2024-06,3827,1034,7711,9,8,69,0.0803
R01064,gradforge,2024-07,4040,411,11545,4,6,81,0.0712
R01064,gradforge,2024-08,4536,705,16389,8,3,81,-0.0199
R01064,gradforge,2024-09,4789,782,18426,2,5,79,0.0161
R01064,gradforge,2024-10,4853,800,13398,7,11,74,0.0599
R01064,gradforge,2024-11,5112,1010,19823,6,6,66,-0.0164
R01064,gradforge,2024-12,5576,461,22673,7,10,71,-0.0112
R01064,gradforge,2025-01,5961,1415,12791,4,6,72,0.1204
R01064,gradforge,2025-02,5983,1159,18151,3,7,84,0.0373
R01064,gradforge,2025-03,5921,542,24336,3,3,86,0.1091
R01064,gradforge,2025-04,6760,911,24311,2,3,87,0.1021
R01064,gradforge,2025-05,7091,668,16227,8,3,86,0.0437
R01064,gradforge,2025-06,6782,1444,27920,3,7,81,0.1498
R01064,gradforge,2025-07,7160,1346,22878,3,2,94,0.0087
R01064,gradforge,2025-08,8340,867,14379,3,2,88,0.095
R00792,inferrs,2024-04,3074,624,28707,8,3,336,0.0204
R00792,inferrs,2024-05,3338,492,42844,7,0,340,0.0968
R00792,inferrs,2024-05,3660,215,46371,12,6,381,-0.0127
R00792,inferrs,2024-06,3895,1143,61897,11,0,352,-0.0116
R00792,inferrs,2024-07,4077,940,56164,18,1,349,0.006
R00792,inferrs,2024-08,4598,1123,50675,14,4,351,-0.0179
R00792,inferrs,2024-09,4509,328,50798,10,1,379,-0.0029
R00792,inferrs,2024-10,4771,824,53695,16,0,341,0.067
R00792,inferrs,2024-11,5437,818,85776,9,2,352,0.0884
R00792,inferrs,2024-12,5637,1288,74173,14,3,367,0.0278
R00792,inferrs,2025-01,5740,300,87976,7,1,357,0.114
R00792,inferrs,2025-02,5670,287,111202,11,2,348,0.0834
R00792,inferrs,2025-03,6513,693,134828,15,0,384,0.0307
R00792,inferrs,2025-04,6511,992,58900,7,4,388,0.0653
R00792,inferrs,2025-05,6714,1528,81038,14,3,357,0.0978
R00792,inferrs,2025-06,6907,2008,78115,16,3,346,0.0899
R00792,inferrs,2025-07,7016,794,101222,20,4,342,0.0154
R00792,inferrs,2025-08,8016,883,154407,12,2,335,0.1265
R01109,smart-gen-wave,2024-04,3063,241,4723,14,0,11,0.0322
R01109,smart-gen-wave,2024-05,3314,400,5664,18,5,13,0.027
R01109,smart-gen-wave,2024-05,3573,500,3031,17,2,9,0.1291
R01109,smart-gen-wave,2024-06,3980,1081,3020,14,2,18,0.1102
R01109,smart-gen-wave,2024-07,4011,398,5292,16,1,8,0.1324
R01109,smart-gen-wave,2024-08,4534,754,6569,13,2,12,0.0674
R01109,smart-gen-wave,2024-09,4870,825,1824,21,2,12,0.0387
R01109,smart-gen-wave,2024-10,5150,1155,7451,21,4,12,0.0006
R01109,smart-gen-wave,2024-11,5290,320,9462,22,5,7,0.1099
R01109,smart-gen-wave,2024-12,5338,582,9003,20,1,7,0.1307
R01109,smart-gen-wave,2025-01,5923,880,3682,19,2,14,0.1435
R01109,smart-gen-wave,2025-02,5606,614,7139,10,2,17,0.14
R01109,smart-gen-wave,2025-03,5962,715,9084,14,2,15,0.0758
R01109,smart-gen-wave,2025-04,6153,579,3283,23,1,11,0.0565
R01109,smart-gen-wave,2025-05,7126,1980,6052,16,1,10,0.0387
R01109,smart-gen-wave,2025-06,7084,2078,8708,23,0,19,0.1052
R01109,smart-gen-wave,2025-07,7315,1109,10888,14,2,11,0.0372
R01109,smart-gen-wave,2025-08,7953,861,11653,17,3,5,0.114
R01145,TLUI,2024-04,3060,371,6348,7,6,962,0.1382
R01145,TLUI,2024-05,3302,771,9659,3,5,956,0.1337
R01145,TLUI,2024-05,3585,890,5538,3,9,1004,0.0288
R01145,TLUI,2024-06,3920,586,4224,4,6,995,0.0286
R01145,TLUI,2024-07,4093,1006,9963,4,8,988,0.1479
R01145,TLUI,2024-08,4597,814,5442,7,7,1012,0.0582
R01145,TLUI,2024-09,4829,873,20887,4,1,1077,0.0991
R01145,TLUI,2024-10,5003,965,14969,5,5,984,-0.0043
R01145,TLUI,2024-11,5196,336,11240,4,9,1015,0.1422
R01145,TLUI,2024-12,5841,1056,16476,3,9,1024,0.0596
R01145,TLUI,2025-01,5409,1161,8085,9,6,1042,0.0365
R01145,TLUI,2025-02,6407,1427,20397,6,5,966,0.0102
R01145,TLUI,2025-03,5875,1343,24695,5,3,991,-0.0077
R01145,TLUI,2025-04,6496,1299,26219,3,6,1030,0.005
R01145,TLUI,2025-05,7300,1856,26856,5,2,956,0.0186
R01145,TLUI,2025-06,6627,406,10600,4,10,953,0.0422
R01145,TLUI,2025-07,7000,1986,25760,1,3,1030,0.0457
R01145,TLUI,2025-08,8302,447,28846,5,9,996,0.115
R00211,grad-py,2024-04,3051,678,7534,2,3,264,0.0872
R00211,grad-py,2024-05,3280,621,7547,4,2,258,0.0343
R00211,grad-py,2024-05,3592,251,19231,6,3,316,0.0059
R00211,grad-py,2024-06,3839,668,31069,4,2,269,0.0105
R00211,grad-py,2024-07,4042,633,16956,5,2,262,0.0713
R00211,grad-py,2024-08,4411,438,17931,5,5,287,0.0762
R00211,grad-py,2024-09,4656,507,12074,4,3,269,0.1012
R00211,grad-py,2024-10,4962,898,47873,4,7,243,0.0951
R00211,grad-py,2024-11,5248,542,21649,5,3,281,0.0208
R00211,grad-py,2024-12,5362,537,29402,5,3,266,0.1074
R00211,grad-py,2025-01,6125,1044,55880,1,4,270,-0.0059
R00211,grad-py,2025-02,6151,1040,41177,3,1,254,0.0756
R00211,grad-py,2025-03,5866,934,62824,0,3,248,0.1321
R00211,grad-py,2025-04,6238,899,22474,3,9,283,0.0983
R00211,grad-py,2025-05,6781,1791,69751,2,4,263,0.0185
R00211,grad-py,2025-06,7197,698,22784,2,2,265,0.123
R00211,grad-py,2025-07,7883,958,63121,2,6,264,-0.0129
R00211,grad-py,2025-08,8031,895,58423,4,5,258,-0.0062
R00628,ZYHIR,2024-04,3039,182,753,20,2,26,0.1171
R00628,ZYHIR,2024-05,3305,963,798,13,3,21,0.0665
R00628,ZYHIR,2024-05,3567,826,2359,19,2,21,0.0469
R00628,ZYHIR,2024-06,3808,284,2643,19,2,29,0.1336
R00628,ZYHIR,2024-07,4036,481,2547,24,4,39,0.142
R00628,ZYHIR,2024-08,4541,302,2381,19,0,25,0.0382
R00628,ZYHIR,2024-09,4723,245,3029,25,2,24,0.0386
R00628,ZYHIR,2024-10,5016,1407,2953,30,2,19,0.1377
R00628,ZYHIR,2024-11,5383,714,3010,17,2,22,0.0978
R00628,ZYHIR,2024-12,5457,1118,4159,15,1,25,0.1437
R00628,ZYHIR,2025-01,5536,1210,4459,19,3,18,0.0868
R00628,ZYHIR,2025-02,6136,1612,4384,12,2,26,0.1423
R00628,ZYHIR,2025-03,6117,449,5684,21,2,26,0.1492
R00628,ZYHIR,2025-04,6805,1305,4896,17,3,28,0.1157
R00628,ZYHIR,2025-05,6256,1605,2966,21,3,29,0.1238
R00628,ZYHIR,2025-06,6984,1133,5492,18,5,15,0.076
R00628,ZYHIR,2025-07,7052,1567,1814,22,1,30,0.1183
R00628,ZYHIR,2025-08,7352,2149,5629,10,1,33,-0.0062
R00100,mini-prompt,2024-04,3024,456,36073,5,8,8,0.013
R00100,mini-prompt,2024-05,3280,468,21055,1,5,15,0.0126
R00100,mini-prompt,2024-05,3523,203,66468,3,3,14,0.0691
R00100,mini-prompt,2024-06,3819,934,51303,3,8,14,0.1373
R00100,mini-prompt,2024-07,4223,793,24847,3,5,21,0.0957
R00100,mini-prompt,2024-08,4272,480,70055,8,8,8,-0.0195
R00100,mini-prompt,2024-09,4784,989,71883,7,5,6,0.0239
R00100,mini-prompt,2024-10,4731,705,99543,5,4,11,0.0032
R00100,mini-prompt,2024-11,5005,673,100127,4,4,14,0.0318
R00100,mini-prompt,2024-12,5412,531,71803,3,3,12,0.1259
R00100,mini-prompt,2025-01,5531,934,134768,5,5,13,0.1011
R00100,mini-prompt,2025-02,5897,579,130860,5,3,18,0.0104
R00100,mini-prompt,2025-03,6217,1540,105926,5,13,11,0.0837
R00100,mini-prompt,2025-04,6366,1723,61433,8,8,21,0.0622
R00100,mini-prompt,2025-05,6746,1803,115144,9,7,17,0.1092
R00100,mini-prompt,2025-06,7260,757,76838,6,6,12,0.0721
R00100,mini-prompt,2025-07,7321,2165,150107,2,7,21,0.0829
R00100,mini-prompt,2025-08,7740,1813,145407,5,7,21,0.0595
R00880,neo-safe-spark,2024-04,3015,771,562,1,1,3,0.0255
R00880,neo-safe-spark,2024-05,3311,563,1826,1,5,5,0.0961
R00880,neo-safe-spark,2024-05,3477,561,550,2,4,8,0.01
R00880,neo-safe-spark,2024-06,3911,1055,1641,3,3,3,0.0363
R00880,neo-safe-spark,2024-07,4032,704,1264,3,2,4,0.0608
R00880,neo-safe-spark,2024-08,4205,374,1414,4,3,3,0.1382
R00880,neo-safe-spark,2024-09,4578,1281,1090,7,1,6,0.0906
R00880,neo-safe-spark,2024-10,4647,598,3025,4,3,7,0.0965
R00880,neo-safe-spark,2024-11,5235,1046,1180,3,1,6,0.0453
R00880,neo-safe-spark,2024-12,5330,1585,3070,8,3,7,0.0236
R00880,neo-safe-spark,2025-01,5554,928,2112,3,0,3,0.0616
R00880,neo-safe-spark,2025-02,5599,636,3865,5,1,8,0.034
R00880,neo-safe-spark,2025-03,5956,1468,2319,4,1,3,-0.008
R00880,neo-safe-spark,2025-04,6083,668,2116,3,3,7,0.0377
R00880,neo-safe-spark,2025-05,6693,1317,1635,6,1,9,0.0147
R00880,neo-safe-spark,2025-06,6690,383,3450,4,1,6,0.0848
R00880,neo-safe-spark,2025-07,7902,1138,1018,5,2,2,0.1247
R00880,neo-safe-spark,2025-08,7283,973,3847,5,1,0,-0.0132
R00601,NZYOR,2024-04,3012,850,9535,27,1,101,0.1167
R00601,NZYOR,2024-05,3278,663,8107,34,2,87,0.1446
R00601,NZYOR,2024-05,3469,592,4792,17,3,66,-0.0031
R00601,NZYOR,2024-06,3879,248,2959,19,4,94,0.135
R00601,NZYOR,2024-07,3988,935,13358,34,3,92,0.0133
R00601,NZYOR,2024-08,4318,671,13380,30,2,79,0.0975
R00601,NZYOR,2024-09,4839,615,16973,29,0,93,0.019
R00601,NZYOR,2024-10,4778,1311,6262,34,3,79,0.0269
R00601,NZYOR,2024-11,5208,1362,17795,22,2,80,0.1166
R00601,NZYOR,2024-12,5674,1309,12735,40,2,76,0.128
R00601,NZYOR,2025-01,5329,1284,12380,31,8,69,0.0631
R00601,NZYOR,2025-02,5578,475,23637,31,3,88,0.0073
R00601,NZYOR,2025-03,5816,1133,24404,20,3,88,0.0086
R00601,NZYOR,2025-04,6782,658,14776,40,2,93,0.0905
R00601,NZYOR,2025-05,7056,508,5901,31,5,92,0.1375
R00601,NZYOR,2025-06,7465,988,24591,35,2,71,0.0775
R00601,NZYOR,2025-07,6782,1044,13326,35,2,104,0.0638
R00601,NZYOR,2025-08,7984,774,9194,27,2,98,0.1495
R00195,IQST,2024-04,2966,530,3949,11,1,13,0.1407
R00195,IQST,2024-05,3189,577,11833,7,3,15,0.0312
R00195,IQST,2024-05,3455,771,11486,9,0,4,0.0507
R00195,IQST,2024-06,3699,455,17215,9,2,9,0.0916
R00195,IQST,2024-07,4074,1197,15383,11,2,11,0.0828
R00195,IQST,2024-08,4281,1236,19860,4,1,8,0.0515
R00195,IQST,2024-09,4338,463,17919,9,0,8,0.0765
R00195,IQST,2024-10,5021,1110,19789,12,0,15,0.0281
R00195,IQST,2024-11,5025,799,10789,11,2,5,0.0974
R00195,IQST,2024-12,5647,386,24305,12,4,8,0.0231
R00195,IQST,2025-01,5878,563,17198,8,2,7,0.0251
R00195,IQST,2025-02,5479,1261,25547,8,1,11,0.0357
R00195,IQST,2025-03,6196,741,28476,16,3,5,0.0603
R00195,IQST,2025-04,6694,1115,21193,5,1,14,0.0553
R00195,IQST,2025-05,6515,1580,12052,11,1,13,-0.0099
R00195,IQST,2025-06,6760,1760,8210,10,3,5,0.1263
R00195,IQST,2025-07,7524,1585,9989,7,2,8,0.0449
R00195,IQST,2025-08,7334,1000,28009,10,1,6,0.0871
R00003,easy-token-lib,2024-04,2908,639,5138,26,1,8,0.05
R00003,easy-token-lib,2024-05,3145,221,10239,26,2,15,0.0851
R00003,easy-token-lib,2024-05,3489,609,14725,24,2,11,0.1026
R00003,easy-token-lib,2024-06,3639,410,26507,24,3,18,0.0014
R00003,easy-token-lib,2024-07,3829,330,7908,20,1,11,-0.0094
R00003,easy-token-lib,2024-08,4368,1155,28577,30,3,12,0.0238
R00003,easy-token-lib,2024-09,4517,410,19428,25,2,9,0.0769
R00003,easy-token-lib,2024-10,4495,305,31330,19,2,9,0.0933
R00003,easy-token-lib,2024-11,4974,993,8367,22,3,14,0.043
R00003,easy-token-lib,2024-12,4933,644,39916,23,2,8,0.1073
R00003,easy-token-lib,2025-01,5799,294,10981,31,2,11,0.0444
R00003,easy-token-lib,2025-02,5319,943,40105,21,1,13,0.0229
R00003,easy-token-lib,2025-03,6302,1192,22361,30,2,11,0.0214
R00003,easy-token-lib,2025-04,6021,389,14521,20,0,13,0.1218
R00003,easy-token-lib,2025-05,6617,1847,37034,26,2,19,0.0873
R00003,easy-token-lib,2025-06,7313,1801,34430,29,2,12,0.1014
R00003,easy-token-lib,2025-07,6413,1380,27387,19,0,15,0.1263
R00003,easy-token-lib,2025-08,7022,1271,43652,25,1,9,0.061
R01135,poly-train-kit8,2024-04,2878,471,3000,8,1,30,-0.0008
R01135,poly-train-kit8,2024-05,3159,701,3529,8,2,12,0.0515
R01135,poly-train-kit8,2024-05,3433,888,2762,10,3,23,0.0122
R01135,poly-train-kit8,2024-06,3734,195,2917,8,2,24,-0.0196
R01135,poly-train-kit8,2024-07,3817,485,7529,7,1,23,0.1292
R01135,poly-train-kit8,2024-08,4192,622,6588,4,1,16,0.0217
R01135,poly-train-kit8,2024-09,4484,1144,4915,5,3,17,0.0176
R01135,poly-train-kit8,2024-10,4623,642,6509,9,5,23,0.1279
R01135,poly-train-kit8,2024-11,5078,915,10028,9,0,29,0.0263
R01135,poly-train-kit8,2024-12,5412,1305,9153,11,3,25,0.0171
R01135,poly-train-kit8,2025-01,5045,453,2945,7,2,21,0.1453
R01135,poly-train-kit8,2025-02,5943,684,7401,8,0,20,0.0257
R01135,poly-train-kit8,2025-03,5868,546,6716,11,1,18,0.0728
R01135,poly-train-kit8,2025-04,6304,1400,9536,17,3,13,0.0567
R01135,poly-train-kit8,2025-05,6727,1181,9335,15,4,20,0.1269
R01135,poly-train-kit8,2025-06,6997,1074,13814,12,2,22,0.1089
R01135,poly-train-kit8,2025-07,6421,708,14170,4,2,15,0.0791
R01135,poly-train-kit8,2025-08,7543,819,13713,12,2,21,0.0257
R00088,hyper-bench,2024-04,2853,182,9277,7,3,4,0.1166
R00088,hyper-bench,2024-05,3130,582,22697,6,1,7,0.0878
R00088,hyper-bench,2024-05,3336,394,39761,4,2,2,0.0992
R00088,hyper-bench,2024-06,3510,808,33320,4,5,3,0.0108
R00088,hyper-bench,2024-07,3921,1074,38601,4,5,3,0.091
R00088,hyper-bench,2024-08,3986,1060,39072,6,1,0,0.1306
R00088,hyper-bench,2024-09,4258,768,38571,6,0,2,0.0123
R00088,hyper-bench,2024-10,4604,516,34244,9,2,4,0.1107
R00088,hyper-bench,2024-11,5064,546,24601,6,1,2,0.0283
R00088,hyper-bench,2024-12,5129,1377,26643,8,1,3,-0.0026
R00088,hyper-bench,2025-01,5463,1615,61340,12,0,2,0.0345
R00088,hyper-bench,2025-02,5564,1620,18859,3,7,5,0.1188
R00088,hyper-bench,2025-03,5448,521,75320,5,2,4,0.0229
R00088,hyper-bench,2025-04,5792,593,72699,7,5,3,0.0278
R00088,hyper-bench,2025-05,6885,572,72787,8,1,2,0.0491
R00088,hyper-bench,2025-06,6579,1181,20809,8,2,7,0.0305
R00088,hyper-bench,2025-07,7045,1810,30424,8,0,3,0.1166
R00088,hyper-bench,2025-08,7586,1917,25796,5,4,3,0.1357
R00280,rl-craft,2024-04,2823,555,2906,30,9,151,0.0534
R00280,rl-craft,2024-05,3091,781,1437,25,4,131,0.1409
R00280,rl-craft,2024-05,3257,643,2611,32,9,137,0.0119
R00280,rl-craft,2024-06,3530,572,4214,30,9,136,0.0285
R00280,rl-craft,2024-07,3858,685,4287,18,5,133,-0.0134
R00280,rl-craft,2024-08,4173,499,4397,21,7,146,0.0682
R00280,rl-craft,2024-09,4277,1271,5102,23,4,142,0.0287
R00280,rl-craft,2024-10,4683,324,2340,30,4,140,0.1343
R00280,rl-craft,2024-11,4599,1171,4200,24,8,131,0.044
R00280,rl-craft,2024-12,4828,684,1903,23,9,113,0.0291
R00280,rl-craft,2025-01,5381,1137,5959,23,1,140,0.0858
R00280,rl-craft,2025-02,5363,1511,7345,23,5,135,-0.0069
R00280,rl-craft,2025-03,5819,1264,6768,32,3,130,0.0304
R00280,rl-craft,2025-04,5698,856,4016,28,5,146,-0.0101
R00280,rl-craft,2025-05,6697,1804,8304,31,4,135,0.0122
R00280,rl-craft,2025-06,6801,352,3142,25,8,122,0.0206
R00280,rl-craft,2025-07,6446,1142,3785,24,6,140,-0.0155
R00280,rl-craft,2025-08,7121,1431,8190,24,8,124,0.0914
R00372,inferstack,2024-04,2786,303,8387,17,5,47,0.1153
R00372,inferstack,2024-05,3002,619,8770,16,3,44,0.0962
R00372,inferstack,2024-05,3351,833,8044,9,7,48,-0.0
R00372,inferstack,2024-06,3576,352,8423,17,8,45,0.0592
R00372,inferstack,2024-07,3666,243,7492,17,3,46,0.1089
R00372,inferstack,2024-08,4005,462,8577,10,8,49,0.0151
R00372,inferstack,2024-09,4267,647,4580,12,6,32,0.1073
R00372,inferstack,2024-10,4466,542,14126,15,9,49,-0.018
R00372,inferstack,2024-11,4851,944,4796,12,7,38,0.0585
R00372,inferstack,2024-12,5266,269,11277,12,3,33,0.0146
R00372,inferstack,2025-01,5570,1624,4092,10,3,48,-0.0029
R00372,inferstack,2025-02,5740,1699,15469,11,3,32,-0.0097
R00372,inferstack,2025-03,5451,367,20173,14,3,41,0.0329
R00372,inferstack,2025-04,6236,398,12082,25,2,42,0.0708
R00372,inferstack,2025-05,6278,1016,12669,15,3,36,-0.0052
R00372,inferstack,2025-06,6802,1439,17871,20,5,46,0.0861
R00372,inferstack,2025-07,6399,1447,21813,15,4,43,0.1413
R00372,inferstack,2025-08,6646,1108,6294,10,2,42,0.1375
R00343,meta-rl-hub,2024-04,2746,714,2411,5,4,16,0.0014
R00343,meta-rl-hub,2024-05,3011,715,1773,4,3,16,0.1132
R00343,meta-rl-hub,2024-05,3203,331,1489,9,4,13,-0.0181
R00343,meta-rl-hub,2024-06,3424,317,1574,5,3,25,0.1449
R00343,meta-rl-hub,2024-07,3811,842,2858,4,2,16,0.1066
R00343,meta-rl-hub,2024-08,3942,695,3461,8,2,20,0.147
R00343,meta-rl-hub,2024-09,4162,731,4396,4,4,18,0.0351
R00343,meta-rl-hub,2024-10,4567,620,3158,6,4,18,-0.0169
R00343,meta-rl-hub,2024-11,4858,1058,4000,9,4,7,0.0169
R00343,meta-rl-hub,2024-12,5017,477,2979,4,4,20,-0.017
R00343,meta-rl-hub,2025-01,5008,448,1502,5,4,20,0.0527
R00343,meta-rl-hub,2025-02,5426,1255,4731,5,0,15,0.0889
R00343,meta-rl-hub,2025-03,5409,531,3711,5,1,10,0.0269
R00343,meta-rl-hub,2025-04,5914,315,4489,0,2,16,0.0703
R00343,meta-rl-hub,2025-05,5753,968,3369,10,2,23,0.0917
R00343,meta-rl-hub,2025-06,6846,1574,7196,4,2,17,0.1429
R00343,meta-rl-hub,2025-07,6852,1355,3068,4,4,22,0.0522
R00343,meta-rl-hub,2025-08,6330,489,3237,6,3,22,0.0207
R01110,OWSV,2024-04,2664,659,16606,10,6,9,0.1085
R01110,OWSV,2024-05,2871,634,35461,15,6,9,0.0595
R01110,OWSV,2024-05,3067,482,38253,10,1,6,0.0766
R01110,OWSV,2024-06,3459,838,18428,17,4,14,-0.001
R01110,OWSV,2024-07,3675,474,41039,14,4,9,0.0128
R01110,OWSV,2024-08,3840,1041,50783,12,1,11,0.0881
R01110,OWSV,2024-09,4196,732,30375,14,8,10,0.0724
R01110,OWSV,2024-10,4515,1060,19145,17,7,8,0.0635
R01110,OWSV,2024-11,4361,440,65359,13,1,9,0.0749
R01110,OWSV,2024-12,4992,518,78615,14,5,7,0.1247
R01110,OWSV,2025-01,4696,568,84243,13,5,6,0.1446
R01110,OWSV,2025-02,5314,613,39316,15,6,9,0.0427
R01110,OWSV,2025-03,5213,723,87345,10,4,5,-0.0028
R01110,OWSV,2025-04,5879,887,35159,10,2,14,0.1363
R01110,OWSV,2025-05,6192,991,86401,16,4,5,-0.0042
R01110,OWSV,2025-06,6063,801,101273,7,4,10,0.0282
R01110,OWSV,2025-07,6138,317,105844,11,7,14,0.0781
R01110,OWSV,2025-08,6687,826,113371,16,2,6,0.1109
R00586,guardwave,2024-04,2632,549,3544,13,3,5,0.1225
R00586,guardwave,2024-05,2893,576,6561,11,4,1,0.0373
R00586,guardwave,2024-05,3060,251,2704,18,4,2,0.1017
R00586,guardwave,2024-06,3340,791,4266,17,2,2,0.0843
R00586,guardwave,2024-07,3656,634,4294,15,5,8,0.1043
R00586,guardwave,2024-08,3880,343,9552,17,4,4,0.1425
R00586,guardwave,2024-09,4169,380,7031,18,6,5,0.0374
R00586,guardwave,2024-10,4295,510,10979,12,6,2,0.0516
R00586,guardwave,2024-11,4396,1084,10045,19,1,4,0.0982
R00586,guardwave,2024-12,4633,829,6574,13,4,2,0.063
R00586,guardwave,2025-01,4670,1275,10162,16,2,3,0.0503
R00586,guardwave,2025-02,5527,609,5837,25,3,4,0.0952
R00586,guardwave,2025-03,5549,326,10075,19,2,5,0.1265
R00586,guardwave,2025-04,5572,1354,5339,17,3,3,0.0097
R00586,guardwave,2025-05,5764,1183,7956,21,4,4,0.0647
R00586,guardwave,2025-06,6036,866,15277,13,2,5,0.1206
R00586,guardwave,2025-07,6587,1693,15883,18,3,4,0.0743
R00586,guardwave,2025-08,6090,1365,13364,11,2,3,0.0016
R00144,quick-net-lib,2024-04,2591,407,34779,8,6,97,-0.0056
R00144,quick-net-lib,2024-05,2849,403,22970,9,2,80,-0.0195
R00144,quick-net-lib,2024-05,3109,710,42482,8,2,77,0.0859
R00144,quick-net-lib,2024-06,3237,673,42384,16,2,77,0.0343
R00144,quick-net-lib,2024-07,3386,952,18583,10,1,72,0.0406
R00144,quick-net-lib,2024-08,3812,754,61586,4,4,85,0.0812
R00144,quick-net-lib,2024-09,3959,578,69726,14,2,101,0.1169
R00144,quick-net-lib,2024-10,4089,1097,70904,11,3,79,-0.0131
R00144,quick-net-lib,2024-11,4366,997,47379,8,2,87,0.0753
R00144,quick-net-lib,2024-12,4580,311,64404,10,1,90,-0.0014
R00144,quick-net-lib,2025-01,4564,484,57662,12,1,86,0.0109
R00144,quick-net-lib,2025-02,4970,799,74839,11,0,81,0.0666
R00144,quick-net-lib,2025-03,5086,779,87062,6,2,85,0.0126
R00144,quick-net-lib,2025-04,5159,478,100407,13,3,88,0.0315
R00144,quick-net-lib,2025-05,5587,290,94399,7,0,85,0.0872
R00144,quick-net-lib,2025-06,5597,652,35787,12,1,101,0.0015
R00144,quick-net-lib,2025-07,5744,760,118192,7,4,91,0.0335
R00144,quick-net-lib,2025-08,6646,1075,87867,9,0,81,0.1015
R00025,mini-model-py,2024-04,2514,303,8450,16,3,11,0.1356
R00025,mini-model-py,2024-05,2760,465,2604,15,4,16,0.0891
R00025,mini-model-py,2024-05,2912,796,6423,15,0,11,0.0071
R00025,mini-model-py,2024-06,3093,568,7913,12,3,10,0.11
R00025,mini-model-py,2024-07,3387,405,9213,13,9,12,0.0087
