repo_id,repo_name,dependency_name,dependency_type,is_ml_library
R01077,meta-net-js,celery,optional,False
R01077,meta-net-js,sqlalchemy,optional,False
R01078,VPK,torch,dev,True
R01078,VPK,polars,dev,False
R01078,VPK,sentencepiece,dev,False
R01078,VPK,pandas,dev,False
R01078,VPK,langchain,dev,False
R01078,VPK,tensorflow,optional,True
R01079,prunebox,numpy,core,False
R01079,prunebox,torch,core,True
R01079,prunebox,scipy,dev,False
R01079,prunebox,rich,optional,False
R01080,safe-rs,tch-rs,dev,True
R01080,safe-rs,ndarray,optional,False
R01080,safe-rs,reqwest,core,False
R01080,safe-rs,clap,dev,False
R01080,safe-rs,burn,optional,True
R01081,modelbase,einops,dev,False
R01081,modelbase,ray,optional,False
R01081,modelbase,streamlit,optional,False
R01081,modelbase,dask,optional,False
R01081,modelbase,flax,core,True
R01081,modelbase,pandas,dev,False
R01082,serve-kit70,optax,core,True
R01082,serve-kit70,flask,core,False
R01082,serve-kit70,wandb,optional,False
R01082,serve-kit70,einops,core,False
R01082,serve-kit70,torch,optional,True
R01083,quant-flow,chromadb,core,False
R01083,quant-flow,mlflow,optional,False
R01083,quant-flow,transformers,core,True
R01083,quant-flow,accelerate,dev,True
R01083,quant-flow,fastapi,dev,False
R01084,LKVA,dask,optional,False
R01084,LKVA,torch,core,True
R01084,LKVA,vllm,dev,True
R01085,net-craft95,ai,core,False
R01085,net-craft95,react,dev,False
R01085,net-craft95,zod,core,False
R01085,net-craft95,axios,dev,False
R01086,KPXRR57,tensorflow,optional,True
R01086,KPXRR57,datasets,optional,True
R01086,KPXRR57,sqlalchemy,dev,False
R01086,KPXRR57,qdrant-client,core,False
R01086,KPXRR57,optax,core,True
R01086,KPXRR57,click,optional,False
R01086,KPXRR57,sentencepiece,core,False
R01086,KPXRR57,bitsandbytes,optional,True
R01087,meta-bench,streamlit,optional,False
R01087,meta-bench,redis,dev,False
R01087,meta-bench,fastapi,dev,False
R01088,EMQB,dep-4,dev,False
R01088,EMQB,dep-11,core,False
R01088,EMQB,dep-24,dev,False
R01088,EMQB,dep-20,optional,False
R01089,simple-diff-studio,dep-19,optional,False
R01089,simple-diff-studio,dep-18,dev,False
R01089,simple-diff-studio,dep-25,dev,False
R01090,simple-llm,accelerate,optional,True
R01090,simple-llm,chromadb,dev,False
R01090,simple-llm,pydantic,core,False
R01090,simple-llm,sqlalchemy,optional,False
R01091,multi-merge,celery,dev,False
R01091,multi-merge,pydantic,optional,False
R01091,multi-merge,accelerate,core,True
R01091,multi-merge,tensorflow,dev,True
R01091,multi-merge,transformers,optional,True
R01091,multi-merge,redis,optional,False
R01092,embedpulse,dep-50,optional,False
R01092,embedpulse,dep-32,optional,False
R01092,embedpulse,dep-46,core,False
R01093,fast-token-x,prisma,dev,False
R01093,fast-token-x,ai,optional,False
R01093,fast-token-x,next,optional,False
R01093,fast-token-x,zod,dev,False
R01093,fast-token-x,tailwindcss,core,False
R01094,pro-gpt-studio,langchain,dev,False
R01094,pro-gpt-studio,typer,dev,False
R01095,gradhub13,dep-26,core,False
R01095,gradhub13,dep-16,optional,False
R01095,gradhub13,dep-38,optional,False
R01096,cross-rl-ai,vllm,optional,True
R01096,cross-rl-ai,accelerate,dev,True
R01096,cross-rl-ai,datasets,core,True
R01096,cross-rl-ai,pandas,dev,False
R01097,agentwave,qdrant-client,dev,False
R01097,agentwave,sentencepiece,core,False
R01097,agentwave,flax,dev,True
R01097,agentwave,sqlalchemy,optional,False
R01097,agentwave,langchain,core,False
R01098,TOSRQ60,redis,core,False
R01098,TOSRQ60,click,optional,False
R01098,TOSRQ60,gradio,core,False
R01098,TOSRQ60,ray,optional,False
R01099,cross-grad27,serde,optional,False
R01099,cross-grad27,rayon,dev,False
R01099,cross-grad27,candle,dev,True
R01099,cross-grad27,anyhow,dev,False
R01099,cross-grad27,tch-rs,dev,True
R01100,multi-eval,dep-28,core,False
R01100,multi-eval,dep-28,optional,False
R01100,multi-eval,dep-45,optional,False
R01100,multi-eval,dep-26,core,False
R01101,servejs,fastapi,dev,False
R01101,servejs,chromadb,core,False
R01101,servejs,httpx,dev,False
R01101,servejs,dask,optional,False
R01101,servejs,streamlit,optional,False
R01101,servejs,polars,optional,False
R01102,promptrs,aiohttp,optional,False
R01102,promptrs,fastapi,dev,False
R01102,promptrs,einops,dev,False
R01102,promptrs,optax,dev,True
R01102,promptrs,datasets,dev,True
R01102,promptrs,numpy,optional,False
R01103,hyper-rl-stack,pandas,dev,False
R01103,hyper-rl-stack,qdrant-client,optional,False
R01104,guard-base,aiohttp,optional,False
R01104,guard-base,llama-index,dev,False
R01104,guard-base,flax,dev,True
R01104,guard-base,datasets,dev,True
R01104,guard-base,scipy,dev,False
R01105,simple-tensor-forge,dep-8,dev,False
R01105,simple-tensor-forge,dep-18,dev,False
R01105,simple-tensor-forge,dep-3,core,False
R01105,simple-tensor-forge,dep-23,core,False
R01106,ZOAJ,dep-48,core,False
R01106,ZOAJ,dep-2,dev,False
R01106,ZOAJ,dep-45,dev,False
R01107,flash-safe-rs,sqlalchemy,optional,False
R01107,flash-safe-rs,faiss,optional,False
R01107,flash-safe-rs,rich,optional,False
R01107,flash-safe-rs,scipy,optional,False
R01108,servers,wandb,optional,False
R01108,servers,tiktoken,core,False
R01108,servers,qdrant-client,dev,False
R01108,servers,flask,dev,False
R01108,servers,dask,dev,False
R01108,servers,polars,optional,False
R01109,smart-gen-wave,prisma,dev,False
R01109,smart-gen-wave,vercel-ai-sdk,optional,False
R01109,smart-gen-wave,ai,dev,False
R01109,smart-gen-wave,openai,core,False
R01110,OWSV,mlflow,core,False
R01110,OWSV,click,optional,False
R01110,OWSV,pydantic,dev,False
R01111,token-kit,langchain,core,False
R01111,token-kit,mlflow,core,False
R01112,YREJB,dep-11,core,False
R01112,YREJB,dep-31,optional,False
R01112,YREJB,dep-47,optional,False
R01112,YREJB,dep-31,optional,False
R01113,turbo-serve,gradio,core,False
R01113,turbo-serve,sentencepiece,optional,False
R01113,turbo-serve,polars,optional,False
R01113,turbo-serve,langchain,optional,False
R01113,turbo-serve,wandb,dev,False
R01113,turbo-serve,accelerate,core,True
R01113,turbo-serve,datasets,optional,True
R01114,LPCGG,optax,core,True
R01114,LPCGG,jax,optional,True
R01114,LPCGG,pandas,core,False
R01114,LPCGG,redis,dev,False
R01114,LPCGG,flax,dev,True
R01114,LPCGG,qdrant-client,optional,False
R01114,LPCGG,bitsandbytes,dev,True
R01115,TBRRU,dep-35,optional,False
R01115,TBRRU,dep-12,dev,False
R01115,TBRRU,dep-42,core,False
R01116,next-audio-base11,dask,dev,False
R01116,next-audio-base11,scipy,core,False
R01116,next-audio-base11,torch,dev,True
R01116,next-audio-base11,sentencepiece,dev,False
R01116,next-audio-base11,jax,dev,True
R01116,next-audio-base11,scikit-learn,optional,True
R01116,next-audio-base11,optax,optional,True
R01117,tunestudio,flask,dev,False
R01117,tunestudio,click,dev,False
R01117,tunestudio,datasets,optional,True
R01117,tunestudio,scikit-learn,core,True
R01118,ultra-diff,fastapi,optional,False
R01118,ultra-diff,polars,dev,False
R01118,ultra-diff,httpx,core,False
R01118,ultra-diff,optax,dev,True
R01118,ultra-diff,mlflow,optional,False
R01118,ultra-diff,pandas,core,False
R01119,CIUB,scipy,core,False
R01119,CIUB,scikit-learn,dev,True
R01119,CIUB,polars,dev,False
R01119,CIUB,chromadb,optional,False
R01120,distill-forge,peft,core,True
R01120,distill-forge,torch,core,True
R01120,distill-forge,sentencepiece,core,False
R01120,distill-forge,faiss,dev,False
R01120,distill-forge,accelerate,optional,True
R01121,GEHRA,pandas,core,False
R01121,GEHRA,peft,core,True
R01122,auto-agent,zod,core,False
R01122,auto-agent,ai,core,False
R01122,auto-agent,react,dev,False
R01123,MXX,celery,optional,False
R01123,MXX,pydantic,core,False
R01123,MXX,optax,dev,True
R01123,MXX,langchain,optional,False
R01124,dyna-diff-studio,dep-7,core,False
R01124,dyna-diff-studio,dep-36,optional,False
R01124,dyna-diff-studio,dep-1,dev,False
R01125,VZBS42,langchain,dev,False
R01125,VZBS42,ray,core,False
R01125,VZBS42,fastapi,core,False
R01125,VZBS42,chromadb,core,False
R01125,VZBS42,pydantic,core,False
R01125,VZBS42,typer,optional,False
R01125,VZBS42,flax,core,True
R01126,ultra-merge-core,dep-39,dev,False
R01126,ultra-merge-core,dep-7,optional,False
R01126,ultra-merge-core,dep-17,dev,False
R01126,ultra-merge-core,dep-28,core,False
R01127,hyper-prune-ai2,dep-42,core,False
R01128,fast-text,dep-13,core,False
R01129,poly-infer-box,torch,optional,True
R01129,poly-infer-box,dask,optional,False
R01129,poly-infer-box,chromadb,dev,False
R01129,poly-infer-box,polars,core,False
R01129,poly-infer-box,optax,core,True
R01129,poly-infer-box,langchain,optional,False
R01130,ICXAP,httpx,dev,False
R01130,ICXAP,vllm,optional,True
R01130,ICXAP,aiohttp,optional,False
R01130,ICXAP,sentencepiece,dev,False
R01131,quant-spark,peft,dev,True
R01131,quant-spark,accelerate,core,True
R01131,quant-spark,typer,dev,False
R01132,bertkit,sentencepiece,core,False
R01132,bertkit,redis,optional,False
R01132,bertkit,typer,core,False
R01132,bertkit,vllm,dev,True
R01132,bertkit,wandb,dev,False
R01132,bertkit,torch,core,True
R01132,bertkit,faiss,optional,False
R01133,omni-tensor,dep-30,optional,False
R01134,quantjs,tensorflow,dev,True
R01134,quantjs,jax,core,True
R01134,quantjs,streamlit,dev,False
R01135,poly-train-kit8,httpx,optional,False
R01135,poly-train-kit8,streamlit,optional,False
R01135,poly-train-kit8,optax,core,True
R01135,poly-train-kit8,einops,dev,False
R01136,pruneforge,vercel-ai-sdk,core,False
R01136,pruneforge,langchain,dev,False
R01136,pruneforge,axios,optional,False
R01136,pruneforge,openai,optional,False
R01137,netpy,dep-49,core,False
R01137,netpy,dep-46,optional,False
R01137,netpy,dep-32,optional,False
R01137,netpy,dep-38,optional,False
R01138,EUGI,langchain,dev,False
R01138,EUGI,click,dev,False
R01138,EUGI,chromadb,core,False
R01138,EUGI,transformers,optional,True
R01138,EUGI,streamlit,dev,False
R01138,EUGI,peft,dev,True
R01139,ZWUUL,datasets,core,True
R01139,ZWUUL,bitsandbytes,core,True
R01139,ZWUUL,polars,dev,False
R01139,ZWUUL,faiss,core,False
R01140,QQLT,dep-25,dev,False
R01140,QQLT,dep-46,optional,False
R01140,QQLT,dep-11,dev,False
R01140,QQLT,dep-39,dev,False
R01141,poly-text-spark,rich,dev,False
R01141,poly-text-spark,scikit-learn,core,True
R01141,poly-text-spark,wandb,core,False
R01142,mini-distill,accelerate,core,True
R01142,mini-distill,torch,optional,True
R01142,mini-distill,gradio,core,False
R01142,mini-distill,pandas,dev,False
R01142,mini-distill,rich,core,False
R01142,mini-distill,llama-index,optional,False
R01142,mini-distill,sqlalchemy,core,False
R01143,audio-base,chromadb,optional,False
R01143,audio-base,click,core,False
R01143,audio-base,redis,dev,False
R01144,next-prune-core,dep-12,dev,False
R01145,TLUI,openai,optional,False
R01145,TLUI,langchain,dev,False
R01145,TLUI,next,core,False
R01145,TLUI,zod,dev,False
R01146,diffjs,dep-2,core,False
R01146,diffjs,dep-6,dev,False
R01146,diffjs,dep-38,core,False
R01147,QHOIH34,transformers,core,True
R01147,QHOIH34,pandas,optional,False
R01148,quick-tune-wave,accelerate,dev,True
R01148,quick-tune-wave,typer,core,False
R01148,quick-tune-wave,dask,core,False
R01148,quick-tune-wave,jax,core,True
R01149,textlib,dep-4,optional,False
R01149,textlib,dep-45,optional,False
R01149,textlib,dep-3,core,False
R01149,textlib,dep-47,optional,False
R01150,super-rl-flow,tiktoken,dev,False
R01150,super-rl-flow,click,core,False
R01150,super-rl-flow,langchain,dev,False
R01150,super-rl-flow,httpx,core,False
R01150,super-rl-flow,transformers,core,True
R01150,super-rl-flow,einops,core,False
R01150,super-rl-flow,dask,core,False
R01151,flash-text,dep-14,optional,False
R01151,flash-text,dep-30,dev,False
R01151,flash-text,dep-14,optional,False
R01151,flash-text,dep-16,optional,False
R01152,UJT,transformers,core,True
R01152,UJT,numpy,optional,False
R01153,FEBS,dep-37,core,False
R01153,FEBS,dep-11,core,False
R01153,FEBS,dep-27,optional,False
R01154,smart-search63,streamlit,core,False
R01154,smart-search63,qdrant-client,core,False
R01154,smart-search63,sqlalchemy,optional,False
R01154,smart-search63,numpy,dev,False
R01154,smart-search63,llama-index,dev,False
R01154,smart-search63,flax,dev,True
R01155,smart-infer,llama-index,core,False
R01155,smart-infer,optax,dev,True
R01155,smart-infer,jax,optional,True
R01155,smart-infer,torch,optional,True
R01155,smart-infer,streamlit,core,False
R01155,smart-infer,wandb,dev,False
R01155,smart-infer,transformers,dev,True
R01155,smart-infer,click,core,False
R01156,flex-graph,langchain,core,False
R01156,flex-graph,react,dev,False
R01157,micro-diff-studio4,dep-4,optional,False
R01157,micro-diff-studio4,dep-6,core,False
R01157,micro-diff-studio4,dep-21,core,False
R01158,super-lab-spark,fastapi,dev,False
R01158,super-lab-spark,langchain,optional,False
R01158,super-lab-spark,wandb,core,False
R01158,super-lab-spark,flax,optional,True
R01158,super-lab-spark,torch,dev,True
R01158,super-lab-spark,gradio,dev,False
R01158,super-lab-spark,sentencepiece,dev,False
R01159,multi-prompt-stack,rayon,dev,False
R01159,multi-prompt-stack,tokio,dev,False
R01159,multi-prompt-stack,ndarray,core,False
R01159,multi-prompt-stack,candle,dev,True
R01159,multi-prompt-stack,tch-rs,dev,True
R01160,flash-serve-base96,numpy,dev,False
R01160,flash-serve-base96,click,dev,False
R01160,flash-serve-base96,streamlit,dev,False
R01160,flash-serve-base96,pydantic,core,False
R01161,flowhub,llama-index,optional,False
R01161,flowhub,sqlalchemy,dev,False
R01161,flowhub,accelerate,dev,True
R01161,flowhub,flax,dev,True
R01161,flowhub,fastapi,core,False
R01162,IXHX,peft,optional,True
R01162,IXHX,streamlit,optional,False
R01162,IXHX,datasets,core,True
R01162,IXHX,chromadb,dev,False
R01162,IXHX,scikit-learn,core,True
R01162,IXHX,fastapi,dev,False
R01162,IXHX,typer,optional,False
R01163,ultra-quant,tensorflow,dev,True
R01163,ultra-quant,langchain,optional,False
R01164,doc-stack,prisma,dev,False
R01164,doc-stack,openai,dev,False
R01164,doc-stack,react,optional,False
R01164,doc-stack,express,optional,False
R01165,QPF,dep-21,optional,False
R01165,QPF,dep-3,dev,False
R01165,QPF,dep-17,core,False
R01165,QPF,dep-18,dev,False
R01166,pro-pipe-hub,flask,optional,False
R01166,pro-pipe-hub,faiss,dev,False
R01166,pro-pipe-hub,sqlalchemy,dev,False
R01166,pro-pipe-hub,gradio,optional,False
R01167,cross-safe-js,dep-34,optional,False
R01168,pro-opt-base,dep-45,dev,False
R01169,prune-kit,dep-5,dev,False
R01170,JOPX,fastapi,dev,False
R01170,JOPX,celery,optional,False
R01170,JOPX,einops,dev,False
R01170,JOPX,accelerate,core,True
R01170,JOPX,flax,dev,True
R01170,JOPX,pydantic,core,False
R01170,JOPX,langchain,dev,False
R01170,JOPX,llama-index,core,False
R01171,merge-box,langchain,core,False
R01171,merge-box,accelerate,dev,True
R01171,merge-box,fastapi,dev,False
R01171,merge-box,rich,optional,False
R01171,merge-box,gradio,optional,False
R01172,meta-agent-py,dep-29,optional,False
R01173,meta-distill-hub,scipy,optional,False
R01173,meta-distill-hub,optax,core,True
R01174,PPLS,celery,dev,False
R01174,PPLS,optax,core,True
R01174,PPLS,dask,optional,False
R01174,PPLS,langchain,core,False
R01175,dyna-bert-ml13,tiktoken,dev,False
R01175,dyna-bert-ml13,jax,core,True
R01175,dyna-bert-ml13,flax,dev,True
R01175,dyna-bert-ml13,scikit-learn,core,True
R01175,dyna-bert-ml13,torch,dev,True
R01175,dyna-bert-ml13,wandb,core,False
R01176,flex-opt-craft,dep-32,dev,False
R01177,chat-studio,transformers,dev,True
R01177,chat-studio,tiktoken,core,False
R01178,NQRW,react,dev,False
R01178,NQRW,openai,optional,False
R01179,prompt-py,candle,dev,True
R01179,prompt-py,anyhow,dev,False
R01179,prompt-py,tch-rs,dev,True
R01179,prompt-py,reqwest,core,False
R01180,meta-gpt-pulse,qdrant-client,dev,False
R01180,meta-gpt-pulse,optax,dev,True
R01180,meta-gpt-pulse,sentencepiece,core,False
R01180,meta-gpt-pulse,chromadb,optional,False
R01180,meta-gpt-pulse,scipy,core,False
R01180,meta-gpt-pulse,faiss,optional,False
R01181,rl-studio52,streamlit,core,False
R01181,rl-studio52,pydantic,core,False
R01181,rl-studio52,vllm,optional,True
R01181,rl-studio52,celery,optional,False
R01181,rl-studio52,typer,core,False
R01181,rl-studio52,fastapi,core,False
R01181,rl-studio52,sqlalchemy,dev,False
R01182,eval-studio,einops,optional,False
R01182,eval-studio,pydantic,dev,False
R01182,eval-studio,dask,optional,False
R01183,pro-infer-ml,httpx,dev,False
R01183,pro-infer-ml,optax,optional,True
R01183,pro-infer-ml,tiktoken,core,False
R01184,micro-agent,langchain,dev,False
R01184,micro-agent,scikit-learn,optional,True
R01184,micro-agent,streamlit,dev,False
R01184,micro-agent,scipy,optional,False
R01184,micro-agent,ray,dev,False
R01184,micro-agent,click,optional,False
R01185,visionbase,serde,optional,False
R01185,visionbase,candle,core,True
R01186,next-prune-ai,rayon,core,False
R01186,next-prune-ai,candle,dev,True
R01186,next-prune-ai,tokio,core,False
R01186,next-prune-ai,tch-rs,optional,True
R01187,quick-vector-core,dep-36,optional,False
R01188,XTQI,dep-10,dev,False
R01189,graph-pulse,scipy,optional,False
R01189,graph-pulse,tensorflow,optional,True
R01189,graph-pulse,jax,dev,True
R01189,graph-pulse,streamlit,optional,False
R01189,graph-pulse,torch,core,True
R01190,serve-ai,torch,dev,True
R01190,serve-ai,celery,optional,False
R01190,serve-ai,dask,core,False
R01190,serve-ai,mlflow,dev,False
R01190,serve-ai,faiss,core,False
R01191,nano-distill-js,clap,dev,False
R01191,nano-distill-js,rayon,core,False
R01191,nano-distill-js,serde,optional,False
R01191,nano-distill-js,burn,dev,True
R01191,nano-distill-js,ndarray,dev,False
R01192,dyna-train-craft,dep-48,core,False
R01192,dyna-train-craft,dep-13,dev,False
R01192,dyna-train-craft,dep-25,core,False
R01192,dyna-train-craft,dep-4,dev,False
R01193,open-code-stack71,dep-13,core,False
R01193,open-code-stack71,dep-10,core,False
R01193,open-code-stack71,dep-4,dev,False
R01193,open-code-stack71,dep-40,dev,False
R01194,quick-prune-x,dep-3,dev,False
R01194,quick-prune-x,dep-36,optional,False
R01194,quick-prune-x,dep-2,dev,False
R01195,TBAP,reqwest,optional,False
R01195,TBAP,clap,dev,False
R01196,next-serve,vercel-ai-sdk,core,False
R01196,next-serve,langchain,optional,False
R01196,next-serve,openai,core,False
R01197,nano-token-forge,rich,dev,False
R01197,nano-token-forge,fastapi,optional,False
R01197,nano-token-forge,torch,dev,True
R01197,nano-token-forge,chromadb,optional,False
R01197,nano-token-forge,numpy,dev,False
R01197,nano-token-forge,optax,core,True
R01197,nano-token-forge,polars,optional,False
R01198,rapid-lab,langchain,optional,False
R01198,rapid-lab,celery,dev,False
R01198,rapid-lab,pandas,optional,False
R01198,rapid-lab,numpy,optional,False
R01198,rapid-lab,click,dev,False
R01198,rapid-lab,optax,core,True
R01198,rapid-lab,torch,optional,True
R01198,rapid-lab,faiss,optional,False
R01199,quick-diff,qdrant-client,dev,False
R01199,quick-diff,datasets,dev,True
R01199,quick-diff,scipy,optional,False
R01199,quick-diff,polars,core,False
R01199,quick-diff,click,dev,False
R01199,quick-diff,redis,dev,False
R01200,rl-box,faiss,core,False
R01200,rl-box,torch,core,True
R01200,rl-box,qdrant-client,dev,False
R01200,rl-box,wandb,dev,False
R01200,rl-box,vllm,core,True
